,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39977,64.0,retired,married,professional.course,no,no,no,cellular,jun,tue,1.0,999.0,3.0,failure,-1.7,94.055,-39.8,0.7609999999999999,4991.6,yes
26774,39.0,management,married,unknown,no,yes,yes,cellular,nov,thu,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
24542,31.0,self-employed,married,university.degree,no,yes,yes,cellular,nov,mon,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.191,5195.8,no
15410,38.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
7194,35.0,self-employed,married,university.degree,no,no,yes,telephone,may,thu,6.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
30578,35.0,housemaid,single,university.degree,no,no,yes,cellular,may,mon,4.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3541,45.0,entrepreneur,married,university.degree,no,yes,yes,telephone,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes
39387,56.0,unemployed,divorced,basic.4y,no,no,no,cellular,mar,wed,1.0,999.0,0.0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,yes
2910,36.0,management,married,university.degree,no,yes,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
4259,50.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
9279,57.0,management,single,basic.9y,no,no,no,telephone,jun,fri,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
10516,34.0,admin.,married,high.school,no,no,no,telephone,jun,tue,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35698,32.0,blue-collar,divorced,basic.4y,no,no,no,cellular,may,mon,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
27807,29.0,self-employed,married,university.degree,no,no,no,cellular,mar,wed,2.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
36056,31.0,technician,single,university.degree,no,yes,yes,cellular,may,tue,1.0,3.0,1.0,success,-1.8,92.893,-46.2,1.266,5099.1,no
40635,39.0,blue-collar,married,basic.9y,no,yes,no,cellular,sep,mon,3.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,no
30965,32.0,technician,married,basic.9y,no,yes,no,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
19604,39.0,management,married,university.degree,no,no,no,cellular,aug,thu,6.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
5,45.0,services,married,basic.9y,unknown,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14639,34.0,technician,single,professional.course,no,no,yes,cellular,jul,tue,5.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
22464,42.0,services,married,high.school,unknown,no,no,cellular,aug,fri,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36512,29.0,admin.,single,university.degree,no,no,no,cellular,jun,wed,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
33555,47.0,blue-collar,divorced,basic.4y,unknown,no,no,cellular,may,tue,3.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.291,5099.1,no
28299,50.0,admin.,married,university.degree,no,unknown,unknown,cellular,apr,wed,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
5527,42.0,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24928,38.0,blue-collar,divorced,unknown,no,no,no,cellular,nov,tue,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
18587,39.0,technician,married,high.school,no,yes,no,cellular,jul,thu,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
24168,41.0,admin.,married,high.school,no,no,no,cellular,nov,mon,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.191,5195.8,no
25347,35.0,admin.,married,university.degree,no,no,yes,telephone,nov,tue,4.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
26689,34.0,self-employed,married,illiterate,no,yes,no,cellular,nov,thu,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
15569,29.0,entrepreneur,married,professional.course,no,no,no,cellular,jul,fri,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
5491,42.0,admin.,married,university.degree,no,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38047,49.0,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,3.0,3.0,1.0,success,-3.4,92.379,-29.8,0.773,5017.5,yes
25176,41.0,blue-collar,married,basic.6y,no,yes,yes,telephone,nov,tue,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
15258,42.0,self-employed,single,professional.course,no,yes,no,telephone,jul,thu,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
19013,52.0,technician,divorced,university.degree,no,no,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
39021,56.0,retired,married,basic.4y,no,no,no,cellular,dec,thu,1.0,999.0,0.0,nonexistent,-3.0,92.713,-33.0,0.7140000000000001,5023.5,yes
40395,48.0,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,3.0,3.0,6.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
27862,33.0,blue-collar,single,high.school,no,no,no,cellular,mar,wed,2.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,yes
15776,22.0,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
36788,33.0,unemployed,married,university.degree,no,yes,no,cellular,jun,mon,3.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
3090,35.0,housemaid,married,basic.4y,no,no,no,telephone,may,thu,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes
854,45.0,housemaid,married,basic.4y,unknown,yes,no,telephone,may,wed,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
18553,38.0,services,married,high.school,no,no,no,cellular,jul,thu,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
33319,41.0,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36799,41.0,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
38561,67.0,admin.,married,basic.4y,unknown,no,no,cellular,oct,thu,2.0,2.0,2.0,success,-3.4,92.431,-26.9,0.722,5017.5,yes
30151,46.0,management,married,university.degree,no,yes,no,cellular,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
38268,32.0,admin.,married,professional.course,no,yes,no,cellular,oct,tue,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
33593,49.0,blue-collar,married,high.school,no,yes,no,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
33476,31.0,technician,married,professional.course,no,yes,no,cellular,may,tue,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.291,5099.1,no
38435,35.0,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,2.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,no
11600,28.0,admin.,single,university.degree,no,yes,no,telephone,jun,fri,14.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38024,27.0,admin.,single,university.degree,no,yes,yes,cellular,sep,wed,1.0,999.0,0.0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
29023,54.0,retired,married,basic.4y,no,yes,no,cellular,apr,fri,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
4880,25.0,blue-collar,single,basic.4y,no,yes,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
10442,48.0,technician,married,high.school,no,unknown,unknown,telephone,jun,mon,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
40994,54.0,services,divorced,high.school,no,yes,yes,cellular,oct,wed,4.0,3.0,1.0,success,-1.1,94.601,-49.5,1.016,4963.6,yes
39051,64.0,retired,married,high.school,no,yes,no,cellular,dec,wed,1.0,999.0,0.0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
30188,45.0,admin.,single,high.school,no,yes,no,cellular,apr,thu,1.0,2.0,1.0,success,-1.8,93.075,-47.1,1.365,5099.1,yes
38014,30.0,admin.,married,university.degree,no,yes,yes,cellular,sep,wed,5.0,999.0,0.0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
40896,27.0,student,single,unknown,no,yes,no,cellular,oct,fri,2.0,999.0,1.0,failure,-1.1,94.601,-49.5,0.972,4963.6,no
31246,57.0,management,married,university.degree,no,no,no,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
24400,34.0,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
3861,43.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
8906,59.0,unknown,married,unknown,unknown,no,no,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes
2417,38.0,technician,single,university.degree,no,no,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
3089,31.0,admin.,married,high.school,no,no,yes,telephone,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
25314,50.0,housemaid,married,basic.4y,no,yes,no,telephone,nov,tue,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
12470,36.0,admin.,married,university.degree,no,no,no,cellular,jul,mon,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30069,26.0,student,single,high.school,no,yes,no,cellular,apr,thu,4.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes
40413,59.0,retired,married,professional.course,no,yes,no,cellular,aug,fri,2.0,3.0,2.0,success,-1.7,94.027,-38.3,0.905,4991.6,yes
28517,45.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,4.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
13524,36.0,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
37214,33.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,1.0,999.0,1.0,failure,-2.9,92.201,-31.4,0.8809999999999999,5076.2,yes
16656,51.0,admin.,married,basic.9y,unknown,yes,no,cellular,jul,wed,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
15221,50.0,entrepreneur,married,basic.4y,unknown,no,no,cellular,jul,thu,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
8810,33.0,self-employed,married,university.degree,no,yes,no,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
37996,49.0,admin.,married,high.school,no,no,no,cellular,sep,tue,1.0,3.0,1.0,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
8057,28.0,admin.,married,high.school,no,yes,no,telephone,jun,mon,10.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
38845,50.0,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1.0,3.0,1.0,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
27236,34.0,technician,divorced,university.degree,no,no,no,cellular,nov,fri,3.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
29898,38.0,technician,single,professional.course,no,yes,no,cellular,apr,mon,5.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
23922,32.0,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,7.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30286,46.0,services,married,high.school,no,yes,yes,cellular,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
30494,42.0,admin.,married,professional.course,no,yes,no,cellular,may,mon,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
40583,47.0,management,married,university.degree,no,yes,no,cellular,sep,thu,2.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.884,4963.6,no
30362,41.0,technician,divorced,professional.course,no,no,no,cellular,apr,thu,2.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
17908,30.0,admin.,married,high.school,no,no,no,cellular,jul,tue,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
19153,54.0,technician,divorced,university.degree,no,no,no,cellular,aug,tue,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
39462,41.0,admin.,married,university.degree,no,yes,no,cellular,apr,fri,6.0,999.0,0.0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes
34355,22.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
14547,30.0,blue-collar,single,basic.4y,no,yes,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25873,40.0,admin.,married,university.degree,unknown,yes,no,cellular,nov,wed,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
32850,36.0,admin.,married,university.degree,no,no,no,cellular,may,mon,3.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
10066,45.0,self-employed,married,professional.course,no,no,yes,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
15451,45.0,admin.,divorced,university.degree,no,no,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
34040,34.0,unemployed,single,high.school,no,yes,no,cellular,may,wed,3.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
1329,51.0,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
16582,53.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,24.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28581,26.0,admin.,single,high.school,no,no,no,cellular,apr,wed,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
11460,35.0,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
32533,29.0,services,divorced,high.school,no,yes,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
36559,57.0,housemaid,divorced,high.school,no,no,yes,telephone,jun,wed,4.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
31731,37.0,self-employed,married,basic.4y,no,no,no,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
40729,52.0,admin.,married,professional.course,no,no,yes,cellular,sep,wed,3.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.8759999999999999,4963.6,yes
28172,53.0,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,4.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
35013,39.0,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
24488,32.0,blue-collar,married,high.school,no,yes,no,telephone,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
35748,49.0,technician,married,high.school,unknown,no,no,cellular,may,mon,4.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
27769,32.0,management,single,university.degree,no,yes,no,cellular,mar,mon,1.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,yes
88,49.0,technician,married,basic.9y,no,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
40077,34.0,admin.,married,university.degree,no,yes,no,cellular,jul,thu,1.0,999.0,2.0,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
34474,42.0,services,divorced,high.school,no,yes,yes,cellular,may,thu,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
14137,39.0,services,married,professional.course,no,yes,no,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
840,39.0,admin.,single,unknown,no,yes,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
11053,49.0,admin.,married,high.school,no,yes,no,telephone,jun,wed,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
20983,34.0,technician,married,high.school,no,yes,,cellular,aug,thu,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38419,42.0,blue-collar,married,professional.course,no,yes,no,cellular,oct,wed,1.0,7.0,1.0,success,-3.4,92.431,-26.9,0.735,5017.5,yes
32285,30.0,services,married,high.school,no,yes,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
22956,41.0,technician,married,university.degree,unknown,yes,no,cellular,aug,mon,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34838,35.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,3.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
12057,27.0,self-employed,single,university.degree,no,no,no,telephone,jun,fri,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,yes
7983,33.0,services,single,university.degree,unknown,no,no,telephone,jun,mon,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
36075,39.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
10522,55.0,technician,married,university.degree,no,no,no,telephone,jun,tue,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26459,33.0,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
28521,28.0,admin.,single,university.degree,no,yes,no,cellular,apr,tue,5.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
4752,35.0,technician,single,university.degree,no,yes,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,,4.8580000000000005,5191.0,yes
39160,21.0,student,single,basic.9y,no,yes,no,cellular,mar,wed,2.0,999.0,1.0,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
33399,32.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
16016,27.0,blue-collar,single,high.school,no,no,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30651,33.0,retired,married,high.school,no,yes,no,cellular,may,tue,3.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
40373,18.0,student,single,unknown,no,yes,no,cellular,aug,wed,2.0,6.0,1.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
29093,40.0,entrepreneur,married,basic.9y,no,no,no,cellular,apr,fri,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
39644,48.0,unemployed,married,professional.course,no,yes,no,cellular,may,wed,1.0,6.0,2.0,success,-1.8,93.876,-40.0,0.682,5008.7,yes
25338,36.0,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,tue,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
30120,33.0,admin.,single,high.school,no,yes,no,cellular,apr,wed,2.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.372,5099.1,yes
37028,46.0,admin.,divorced,high.school,no,no,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
30403,29.0,admin.,single,professional.course,no,no,no,cellular,apr,thu,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
14429,50.0,technician,single,university.degree,no,yes,no,cellular,jul,tue,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27787,38.0,technician,married,university.degree,no,yes,no,cellular,mar,tue,1.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.6869999999999998,5099.1,yes
29808,29.0,technician,single,basic.9y,no,yes,no,cellular,apr,mon,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
39233,25.0,unemployed,married,high.school,no,yes,no,cellular,mar,wed,2.0,6.0,1.0,success,-1.8,93.369,-34.8,0.6509999999999999,5008.7,yes
38259,30.0,management,married,university.degree,no,yes,no,cellular,oct,tue,2.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes
38456,22.0,student,single,basic.9y,no,no,no,cellular,oct,fri,1.0,999.0,1.0,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
35554,31.0,admin.,single,high.school,unknown,yes,no,cellular,may,mon,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
389,44.0,services,married,high.school,no,yes,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
29356,29.0,admin.,divorced,basic.9y,no,yes,no,cellular,apr,fri,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
27934,27.0,housemaid,married,high.school,no,yes,no,cellular,mar,fri,1.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
39225,34.0,admin.,single,university.degree,no,no,yes,cellular,mar,tue,1.0,11.0,1.0,success,-1.8,93.369,-34.8,0.652,5008.7,yes
40128,22.0,services,single,professional.course,no,no,no,cellular,jul,tue,3.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.835,4991.6,yes
28972,44.0,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,1.0,999.0,2.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
39955,51.0,admin.,married,university.degree,no,yes,no,cellular,jun,mon,3.0,10.0,3.0,success,-1.7,94.055,-39.8,0.754,4991.6,yes
21060,34.0,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9487,54.0,blue-collar,unknown,basic.6y,unknown,no,no,telephone,jun,mon,18.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37818,80.0,retired,married,basic.4y,no,yes,no,cellular,aug,wed,1.0,999.0,0.0,nonexistent,-2.9,92.201,-31.4,0.8340000000000001,5076.2,yes
30018,30.0,unemployed,single,university.degree,no,yes,no,cellular,apr,wed,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
31565,37.0,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
13799,31.0,technician,married,professional.course,no,no,yes,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
1636,60.0,housemaid,married,high.school,unknown,no,no,telephone,may,fri,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
4915,30.0,technician,married,university.degree,unknown,yes,no,telephone,may,wed,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
9528,56.0,services,married,basic.4y,unknown,yes,,telephone,jun,mon,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28785,41.0,services,single,university.degree,no,no,no,cellular,apr,thu,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
38649,47.0,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,4.0,6.0,1.0,success,-3.4,92.649,-30.1,0.72,5017.5,yes
5932,39.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
